2020-06-10 15:05:59,275 [  11678]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 1273ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2020-06-10 15:05:59,945 [  12348]   WARN - openapi.wm.impl.ToolWindowImpl - ToolWindow icons should be 13x13. Please fix ToolWindow (ID:  Problems View) or icon jar:file:/C:/Users/sachith/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.2/86566d2c582df026dd77c0c502a21dfac312563a/ideaIC-2020.1.2/lib/icons.jar!/general/warning.svg 
2020-06-10 15:06:00,651 [  13054]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 9670 ms 
2020-06-10 15:06:03,793 [  16196]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 7133ms; general responsiveness: ok; EDT responsiveness: 1/7 sluggish, 2/7 very slow 
2020-06-10 15:06:03,921 [  16324]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-06-10 15:06:03,924 [  16327]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=ErrorServer, containerState=ACTIVE, componentStore=C:\Users\sachith\Documents\ErrorServer)  
2020-06-10 15:06:04,143 [  16546]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@68222bcb 
2020-06-10 15:06:04,184 [  16587]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@27b77458 
2020-06-10 15:06:04,219 [  16622]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-06-10 15:06:04,222 [  16625]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=ErrorServer, containerState=ACTIVE, componentStore=C:\Users\sachith\Documents\ErrorServer)  
2020-06-10 15:06:04,335 [  16738]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@790c2364 
2020-06-10 15:06:04,371 [  16774]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-06-10 15:06:04,372 [  16775]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=ErrorServer, containerState=ACTIVE, componentStore=C:\Users\sachith\Documents\ErrorServer)  
2020-06-10 15:06:05,939 [  18342]   INFO - .diagnostic.PerformanceWatcher - Searching for external libraries with Android resources. Found 0 libraries. took 4ms; general responsiveness: ok; EDT responsiveness: ok 
2020-06-10 15:06:05,987 [  18390]   INFO - .diagnostic.PerformanceWatcher - Searching for external libraries with Android resources. Found 0 libraries. took 0ms; general responsiveness: ok; EDT responsiveness: ok 
2020-06-10 15:06:10,260 [  22663]   INFO - .script.IdeScriptEngineManager - javax.script.ScriptEngineManager initialized in 736 ms 
2020-06-10 15:06:13,228 [  25631]   WARN - ion.impl.NotificationCollector - Notification group 'Heap Dump Analysis' is already registered in whitelist 
2020-06-10 15:06:13,228 [  25631]   WARN - ion.impl.NotificationCollector - Notification group 'Low Memory' is already registered in whitelist 
2020-06-10 15:06:16,419 [  28822]   INFO - ution.rmi.RemoteProcessSupport - Terminating: 13960/Maven36ServerImpl6375c63e 
2020-06-10 15:06:17,179 [  29582]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.scripting.gradle.GradleScriptInputsWatcher$Storage 
2020-06-10 15:06:17,198 [  29601]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.core.script.configuration.utils.ScriptClassRootsStorage 
2020-06-10 15:06:17,239 [  29642]   INFO - rationStore.ComponentStoreImpl - Saving Project (name=ErrorServer, containerState=ACTIVE, componentStore=C:\Users\sachith\Documents\ErrorServer) XDebuggerManager took 13 ms 
2020-06-10 15:06:17,796 [  30199]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2020-06-10 15:06:17,803 [  30206]   INFO - Types.impl.FileTypeManagerImpl - 0 auto-detected files. Detection took 0 ms 
2020-06-10 15:06:17,821 [  30224]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2020-06-10 15:06:17,990 [  30393]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2020-06-10 15:06:18,067 [  30470]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2020-06-10 15:06:18,080 [  30483]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2020-06-10 15:06:18,080 [  30483]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2020-06-10 15:06:18,096 [  30499]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2020-06-10 15:06:18,096 [  30499]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2020-06-10 15:06:18,097 [  30500]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2020-06-10 15:06:18,103 [  30506]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     16
Total time spent: 660ms
Average duration: 41ms
Median  duration: 5ms
Max     duration: 272ms (it was 'write action (class com.intellij.openapi.project.DumbServiceImpl$$Lambda$1192/0x0000000100e93840)') 
2020-06-10 15:06:18,103 [  30506]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     1169
Total time spent: 347ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 85ms (it was 'IDE Scripting Console action update (class com.intellij.execution.console.RunIdeConsoleAction)') 
2020-06-10 15:06:18,103 [  30506]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 14; ProcessIOExecutorService threads: 9 
2020-06-10 15:06:18,104 [  30507]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2020-06-10 15:06:18,106 [  30509]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2020-06-10 15:06:53,302 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2020-06-10 15:06:53,467 [    165]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-201.7846.76, 01 Jun 2020 09:47) 
2020-06-10 15:06:53,482 [    180]   INFO -        #com.intellij.idea.Main - OS: Windows 8.1 (6.3, amd64) 
2020-06-10 15:06:53,482 [    180]   INFO -        #com.intellij.idea.Main - JRE: 11.0.7+10-b765.53 (JetBrains s.r.o.) 
2020-06-10 15:06:53,482 [    180]   INFO -        #com.intellij.idea.Main - JVM: 11.0.7+10-b765.53 (OpenJDK 64-Bit Server VM) 
2020-06-10 15:06:53,483 [    181]   INFO -        #com.intellij.idea.Main - JVM Args: -Didea.auto.reload.plugins=true -Didea.classpath.index.enabled=false -Didea.config.path=C:\Users\sachith\Documents\PluginDemoK\build\idea-sandbox\config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=C:\Users\sachith\Documents\PluginDemoK\build\idea-sandbox\plugins -Didea.required.plugins.id=org.example.PluginDemoK -Didea.system.path=C:\Users\sachith\Documents\PluginDemoK\build\idea-sandbox\system -Xms256m -Xmx512m -Dfile.encoding=windows-1252 -Duser.country=US -Duser.language=en -Duser.variant -ea 
2020-06-10 15:06:53,483 [    181]   INFO -        #com.intellij.idea.Main - Locale=en_US JNU=Cp1252 file.encoding=windows-1252 
2020-06-10 15:06:53,853 [    551]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@42eaea23[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@1e2e59f8 
2020-06-10 15:06:54,818 [   1516]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-groovy.xml 
2020-06-10 15:06:54,819 [   1517]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-detection-groovy.xml 
2020-06-10 15:06:55,147 [   1845]   INFO - llij.ide.plugins.PluginManager - Plugin com.intellij.java misses optional descriptor profiler-java.xml 
2020-06-10 15:06:55,217 [   1915]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: IDEA CORE (201.7846.76), com.intellij.platform.images (201.7846.76), JetBrains Repository Search (201.7846.76), Subversion (201.7846.76), XPathView + XSLT (201.7846.76), XSLT Debugger (201.7846.76), Smali Support (201.7846.76), Configuration Script (201.7846.76), Copyright (201.7846.76), Java (201.7846.76), Bytecode Viewer (201.7846.76), Git (201.7846.76), ChangeReminder (201.7846.76), Next File Prediction (201.7846.76), JUnit (201.7846.76), Task Management (201.7846.76), GitHub (201.7846.76), IntelliLang (201.7846.76), TestNG (201.7846.76), Code Coverage for Java (201.7846.76), Markdown (201.7846.76), Java IDE Customization (201.7846.76), Java Stream Debugger (201.7846.76), Eclipse Interoperability (201.7846.76), Java Bytecode Decompiler (201.7846.76), Gradle (201.7846.76), macOS Light Theme (201.7846.76), Windows 10 Light Theme (201.7846.76), Properties (201.7846.76), Ant (201.7846.76), Groovy (201.7846.76), Maven (201.7846.76), Gradle-Java (201.7846.76), Gradle-Maven (201.7846.76), Java Internationalization (201.7846.76), Kotlin (1.3.72-release-IJ2020.1-1), UI Designer (201.7846.76), Plugin DevKit (201.7846.76), JavaFX (201.7846.76), Resource Bundle Editor (201.7846.76), Machine Learning Code Completion (201.7846.76), Mercurial (201.7846.76), EditorConfig (201.7846.76), Terminal (201.7846.76), Android (201.7846.76), Shell Script (201.7846.76), TextMate bundles (201.7846.76), YAML (201.7846.76), Grazie (201.7846.76), Settings Repository (201.7846.76) 
2020-06-10 15:06:55,218 [   1916]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: ImpactAnalysis (1.0-SNAPSHOT) 
2020-06-10 15:06:55,722 [   2420]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=492; buffer=10; max=492 
2020-06-10 15:06:55,741 [   2439]   INFO - tellij.util.io.FileChannelUtil - un-interruptible FileChannel-s will be used for indexes 
2020-06-10 15:06:56,263 [   2961]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2020-06-10 15:06:56,318 [   3016]   WARN - j.internal.DebugAttachDetector - Unable to start DebugAttachDetector, please add `--add-exports java.base/jdk.internal.vm=ALL-UNNAMED` to VM options 
2020-06-10 15:06:56,371 [   3069]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2020-06-10 15:06:56,413 [   3111]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2020-06-10 15:06:56,509 [   3207]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2020-06-10 15:06:56,964 [   3662]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, property.value.inplace.editing, terminal.shell.command.handling 
2020-06-10 15:06:57,076 [   3774]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: C:\Users\sachith\.gradle\caches\modules-2\files-2.1\com.jetbrains.intellij.idea\ideaIC\2020.1.2\86566d2c582df026dd77c0c502a21dfac312563a\ideaIC-2020.1.2\bin\win\fsnotifier64.exe 
2020-06-10 15:06:57,089 [   3787]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
2020-06-10 15:06:57,140 [   3838]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2020-06-10 15:06:57,436 [   4134]   INFO - BridgeProjectLifecycleListener - Using legacy project model to open project 
2020-06-10 15:06:57,980 [   4678]   INFO - leBasedIndexDataInitialization - Initialization done: 1589 
2020-06-10 15:06:58,266 [   4964]   INFO - exImpl$StubIndexInitialization - Initialization done: 286 
2020-06-10 15:07:00,689 [   7387]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 7347 ms 
2020-06-10 15:07:01,077 [   7775]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2020-06-10 15:07:01,188 [   7886]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2020-06-10 15:07:02,675 [   9373]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2020-06-10 15:07:03,608 [  10306]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@350b86cc 
2020-06-10 15:07:04,777 [  11475]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 1167ms; general responsiveness: ok; EDT responsiveness: ok 
2020-06-10 15:07:05,084 [  11782]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.highlighter.KotlinDefaultHighlightingSettingsProvider 
2020-06-10 15:07:06,260 [  12958]   INFO - ge.ExternalProjectsDataStorage - Load external projects data in 23 millis (read time: 2) 
2020-06-10 15:07:06,510 [  13208]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.sdk.AndroidSdks) 
2020-06-10 15:07:06,688 [  13386]   WARN - vdmanager.AvdManagerConnection - No Android SDK Found 
2020-06-10 15:07:06,947 [  13645]   INFO - ProjectRootPostStartUpActivity - C:/Users/sachith/Documents/ErrorServer/.idea case-sensitivity: expected=false actual=false 
2020-06-10 15:07:07,111 [  13809]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 1433ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2020-06-10 15:07:07,486 [  14184]   WARN - openapi.wm.impl.ToolWindowImpl - ToolWindow icons should be 13x13. Please fix ToolWindow (ID:  Problems View) or icon jar:file:/C:/Users/sachith/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.2/86566d2c582df026dd77c0c502a21dfac312563a/ideaIC-2020.1.2/lib/icons.jar!/general/warning.svg 
2020-06-10 15:07:08,074 [  14772]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 11218 ms 
2020-06-10 15:07:12,416 [  19114]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 7633ms; general responsiveness: ok; EDT responsiveness: 2/8 sluggish, 1/8 very slow 
2020-06-10 15:07:12,538 [  19236]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-06-10 15:07:12,541 [  19239]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=ErrorServer, containerState=ACTIVE, componentStore=C:\Users\sachith\Documents\ErrorServer)  
2020-06-10 15:07:12,702 [  19400]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@6205dbbc 
2020-06-10 15:07:12,755 [  19453]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@72fad6f0 
2020-06-10 15:07:12,787 [  19485]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-06-10 15:07:12,787 [  19485]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=ErrorServer, containerState=ACTIVE, componentStore=C:\Users\sachith\Documents\ErrorServer)  
2020-06-10 15:07:12,869 [  19567]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@21d520b5 
2020-06-10 15:07:12,901 [  19599]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-06-10 15:07:12,901 [  19599]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=ErrorServer, containerState=ACTIVE, componentStore=C:\Users\sachith\Documents\ErrorServer)  
2020-06-10 15:07:13,887 [  20585]   INFO - .diagnostic.PerformanceWatcher - Searching for external libraries with Android resources. Found 0 libraries. took 7ms; general responsiveness: ok; EDT responsiveness: ok 
2020-06-10 15:07:20,651 [  27349]   WARN - ion.impl.NotificationCollector - Notification group 'Heap Dump Analysis' is already registered in whitelist 
2020-06-10 15:07:20,652 [  27350]   WARN - ion.impl.NotificationCollector - Notification group 'Low Memory' is already registered in whitelist 
2020-06-10 15:07:22,972 [  29670]   INFO - .script.IdeScriptEngineManager - javax.script.ScriptEngineManager initialized in 348 ms 
2020-06-10 15:07:33,682 [  40380]   INFO - rationStore.ComponentStoreImpl - Saving appAndroidFoldingSettings took 13 ms, HttpConfigurable took 13 ms 
2020-06-10 15:07:35,088 [  41786]   INFO - rationStore.ComponentStoreImpl - Saving Project (name=ErrorServer, containerState=ACTIVE, componentStore=C:\Users\sachith\Documents\ErrorServer) CompilerConfiguration took 14 ms, RunManager took 12 ms, libraryTable took 97 ms, navEditor-manualLayoutAlgorithm2 took 11 ms 
2020-06-10 15:07:35,260 [  41958]   INFO - mponents.impl.stores.StoreUtil - saveProjectsAndApp took 1702 ms 
2020-06-10 15:12:36,608 [ 343306]   INFO - rationStore.ComponentStoreImpl - Saving appFileTypeManager took 27 ms, YamlEditorOptions took 20 ms 
2020-06-10 15:12:36,685 [ 343383]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.scripting.gradle.GradleScriptInputsWatcher$Storage 
2020-06-10 15:12:36,700 [ 343398]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.core.script.configuration.utils.ScriptClassRootsStorage 
2020-06-10 15:12:36,793 [ 343491]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2020-06-10 15:12:36,894 [ 343592]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2020-06-10 15:12:36,984 [ 343682]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2020-06-10 15:12:37,085 [ 343783]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.FileBasedIndexSwitcher$1@28f29a7a 
2020-06-10 15:12:37,114 [ 343812]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@41e72791 
2020-06-10 15:12:37,461 [ 344159]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@41e72791 
2020-06-10 15:12:37,511 [ 344209]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@41e72791 
2020-06-10 15:12:37,563 [ 344261]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@41e72791 
2020-06-10 15:12:37,613 [ 344311]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@41e72791 
2020-06-10 15:12:37,642 [ 344340]   INFO - leBasedIndexDataInitialization - Initialization done: 542 
2020-06-10 15:12:37,642 [ 344340]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update canceled 
2020-06-10 15:12:37,663 [ 344361]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-06-10 15:12:37,664 [ 344362]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=ErrorServer, containerState=ACTIVE, componentStore=C:\Users\sachith\Documents\ErrorServer)  
2020-06-10 15:12:37,906 [ 344604]   INFO - exImpl$StubIndexInitialization - Initialization done: 262 
2020-06-10 15:12:37,906 [ 344604]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2020-06-10 15:12:37,925 [ 344623]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2020-06-10 15:12:37,927 [ 344625]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2020-06-10 15:12:38,272 [ 344970]   INFO - leBasedIndexDataInitialization - Initialization done: 229 
2020-06-10 15:12:38,667 [ 345365]   INFO - exImpl$StubIndexInitialization - Initialization done: 395 
2020-06-10 15:12:39,295 [ 345993]   INFO - ution.rmi.RemoteProcessSupport - Terminating: 47060/Maven36ServerImpl2ea6e344 
2020-06-10 15:12:42,684 [ 349382]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.scripting.gradle.GradleScriptInputsWatcher$Storage 
2020-06-10 15:12:42,698 [ 349396]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.core.script.configuration.utils.ScriptClassRootsStorage 
2020-06-10 15:12:42,909 [ 349607]   INFO -                         STDERR - Exception "java.lang.ClassNotFoundException: org/jetbrains/kotlin/idea/codeInsight/KotlinReferenceData"while constructing DataFlavor for: application/x-java-jvm-local-objectref; class=org.jetbrains.kotlin.idea.codeInsight.KotlinReferenceData 
2020-06-10 15:12:42,910 [ 349608]   INFO -                         STDERR - Exception "java.lang.ClassNotFoundException: org/jetbrains/kotlin/idea/codeInsight/KotlinReferenceData"while constructing DataFlavor for: application/x-java-jvm-local-objectref; class=org.jetbrains.kotlin.idea.codeInsight.KotlinReferenceData 
2020-06-10 15:12:43,204 [ 349902]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@17564320 
2020-06-10 15:12:43,206 [ 349904]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.FileBasedIndexSwitcher$1@18ea1e74 
2020-06-10 15:12:43,325 [ 350023]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2020-06-10 15:12:43,427 [ 350125]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2020-06-10 15:12:46,766 [ 353464]   INFO - Types.impl.FileTypeManagerImpl - 2 auto-detected files. Detection took 24 ms 
2020-06-10 15:12:46,959 [ 353657]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2020-06-10 15:12:47,408 [ 354106]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2020-06-10 15:12:47,413 [ 354111]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2020-06-10 15:12:47,413 [ 354111]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2020-06-10 15:12:47,428 [ 354126]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2020-06-10 15:12:47,989 [ 354687]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2020-06-10 15:12:47,990 [ 354688]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2020-06-10 15:12:47,994 [ 354692]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     26
Total time spent: 847ms
Average duration: 32ms
Median  duration: 4ms
Max     duration: 256ms (it was 'write action (class com.intellij.openapi.project.DumbServiceImpl$$Lambda$1214/0x0000000100fb8c40)') 
2020-06-10 15:12:47,995 [ 354693]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     945
Total time spent: 622ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 306ms (it was 'Select Run/Debug Configuration action update (class com.intellij.execution.actions.RunConfigurationsComboBoxAction)') 
2020-06-10 15:12:47,995 [ 354693]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 24; ProcessIOExecutorService threads: 10 
2020-06-10 15:12:48,188 [ 354886]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2020-06-10 15:12:48,222 [ 354920]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2020-06-10 15:21:46,875 [      1]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2020-06-10 15:21:47,052 [    178]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-201.7846.76, 01 Jun 2020 09:47) 
2020-06-10 15:21:47,066 [    192]   INFO -        #com.intellij.idea.Main - OS: Windows 8.1 (6.3, amd64) 
2020-06-10 15:21:47,066 [    192]   INFO -        #com.intellij.idea.Main - JRE: 11.0.7+10-b765.53 (JetBrains s.r.o.) 
2020-06-10 15:21:47,093 [    219]   INFO -        #com.intellij.idea.Main - JVM: 11.0.7+10-b765.53 (OpenJDK 64-Bit Server VM) 
2020-06-10 15:21:47,100 [    226]   INFO -        #com.intellij.idea.Main - JVM Args: -Didea.auto.reload.plugins=true -Didea.classpath.index.enabled=false -Didea.config.path=C:\Users\sachith\Documents\PluginDemoK\build\idea-sandbox\config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=C:\Users\sachith\Documents\PluginDemoK\build\idea-sandbox\plugins -Didea.required.plugins.id=org.example.PluginDemoK -Didea.system.path=C:\Users\sachith\Documents\PluginDemoK\build\idea-sandbox\system -Xms256m -Xmx512m -Dfile.encoding=windows-1252 -Duser.country=US -Duser.language=en -Duser.variant -ea 
2020-06-10 15:21:47,100 [    226]   INFO -        #com.intellij.idea.Main - Locale=en_US JNU=Cp1252 file.encoding=windows-1252 
2020-06-10 15:21:47,277 [    403]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 370 ms 
2020-06-10 15:21:47,434 [    560]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@3c8fcb59[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@480b0da3 
2020-06-10 15:21:47,537 [    663]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
2020-06-10 15:21:48,387 [   1513]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-groovy.xml 
2020-06-10 15:21:48,388 [   1514]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-detection-groovy.xml 
2020-06-10 15:21:48,595 [   1721]   INFO - llij.ide.plugins.PluginManager - Plugin com.intellij.java misses optional descriptor profiler-java.xml 
2020-06-10 15:21:48,682 [   1808]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: IDEA CORE (201.7846.76), com.intellij.platform.images (201.7846.76), JetBrains Repository Search (201.7846.76), Subversion (201.7846.76), XPathView + XSLT (201.7846.76), XSLT Debugger (201.7846.76), Smali Support (201.7846.76), Configuration Script (201.7846.76), Copyright (201.7846.76), Java (201.7846.76), Bytecode Viewer (201.7846.76), Git (201.7846.76), ChangeReminder (201.7846.76), Next File Prediction (201.7846.76), JUnit (201.7846.76), Task Management (201.7846.76), GitHub (201.7846.76), IntelliLang (201.7846.76), TestNG (201.7846.76), Code Coverage for Java (201.7846.76), Markdown (201.7846.76), Java IDE Customization (201.7846.76), Java Stream Debugger (201.7846.76), Eclipse Interoperability (201.7846.76), Java Bytecode Decompiler (201.7846.76), Gradle (201.7846.76), macOS Light Theme (201.7846.76), Windows 10 Light Theme (201.7846.76), Properties (201.7846.76), Ant (201.7846.76), Groovy (201.7846.76), Maven (201.7846.76), Gradle-Java (201.7846.76), Gradle-Maven (201.7846.76), Java Internationalization (201.7846.76), Kotlin (1.3.72-release-IJ2020.1-1), UI Designer (201.7846.76), Plugin DevKit (201.7846.76), JavaFX (201.7846.76), Resource Bundle Editor (201.7846.76), Machine Learning Code Completion (201.7846.76), Mercurial (201.7846.76), EditorConfig (201.7846.76), Terminal (201.7846.76), Android (201.7846.76), Shell Script (201.7846.76), TextMate bundles (201.7846.76), YAML (201.7846.76), Grazie (201.7846.76), Settings Repository (201.7846.76) 
2020-06-10 15:21:48,682 [   1808]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: ImpactAnalysis (1.0-SNAPSHOT) 
